,LEFT_THUMB.x,LEFT_INDEX.x,LEFT_PINKY.x,LEFT_WRIST.x,LEFT_THUMB.y,LEFT_INDEX.y,LEFT_PINKY.y,LEFT_WRIST.y,RIGHT_THUMB.x,RIGHT_INDEX.x,RIGHT_PINKY.x,RIGHT_WRIST.x,RIGHT_THUMB.y,RIGHT_INDEX.y,RIGHT_PINKY.y,RIGHT_WRIST.y,LEFT_FOOT_INDEX.x,LEFT_ANKLE.x,LEFT_HEEL.x,LEFT_FOOT_INDEX.y,LEFT_ANKLE.y,LEFT_HEEL.y,RIGHT_FOOT_INDEX.x,RIGHT_ANKLE.x,RIGHT_HEEL.x,RIGHT_FOOT_INDEX.y,RIGHT_ANKLE.y,RIGHT_HEEL.y,LEFT_ELBOW.y,RIGHT_EYE_INNER.x,NOSE.x,NOSE.y,LEFT_EAR.x,RIGHT_KNEE.x,MOUTH_LEFT.y,LEFT_KNEE.x,LEFT_EYE_INNER.y,RIGHT_ELBOW.y,RIGHT_EYE.y,LEFT_HIP.y,MOUTH_RIGHT.y,RIGHT_SHOULDER.x,LEFT_EYE_OUTER.y,LEFT_EYE_OUTER.x,RIGHT_SHOULDER.y,RIGHT_HIP.y,LEFT_SHOULDER.y,LEFT_KNEE.y,RIGHT_KNEE.y,LEFT_EYE.x,LEFT_EYE.y,RIGHT_EAR.x,RIGHT_EYE_OUTER.x,RIGHT_EAR.y,RIGHT_HIP.x,RIGHT_EYE_OUTER.y,LEFT_HIP.x,MOUTH_LEFT.x,LEFT_EYE_INNER.x,MOUTH_RIGHT.x,LEFT_EAR.y,RIGHT_EYE_INNER.y,RIGHT_ELBOW.x,LEFT_SHOULDER.x,LEFT_ELBOW.x,RIGHT_EYE.x
0,0.3766666666666666,0.3766666666666666,0.3766666666666666,0.3766666666666666,0.7336734693877551,0.7336734693877551,0.7336734693877551,0.7336734693877551,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.3733333333333333,0.3733333333333333,0.3733333333333333,0.9316326530612244,0.9316326530612244,0.9316326530612244,0.6116666666666667,0.6116666666666667,0.6116666666666667,0.9357142857142856,0.9357142857142856,0.9357142857142856,0.7391224738145482,0.422423384171216,0.41889705343466926,0.6955312194346732,0.41832619429875434,0.5842031580911929,0.7011555434557308,0.40782324438796214,0.6885809731579741,0.7461556020876812,0.6882906538274083,0.8432039080494599,0.7010304181761462,0.4869747085770064,0.6889000918932404,0.41415194654206666,0.7261387188971652,0.8377688157455705,0.7258519727852979,0.907723299034456,0.9002712464018051,0.4156839911393714,0.688786265583425,0.4370698062293711,0.42746052728926515,0.6917988393019514,0.5191814273503992,0.6882126482344051,0.470338648091839,0.4206427444575442,0.41699820339070803,0.426515613181659,0.6922176933078251,0.6882664786672383,0.5488762554157499,0.4089852243886567,0.37690118056162747,0.4249582091880151
1,0.376074074074074,0.376074074074074,0.376074074074074,0.376074074074074,0.7321844293272864,0.7321844293272864,0.7321844293272864,0.7321844293272864,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.3733333333333333,0.3733333333333333,0.3733333333333333,0.9316326530612244,0.9316326530612244,0.9316326530612244,0.6116666666666667,0.6116666666666667,0.6116666666666667,0.9357142857142856,0.9357142857142856,0.9357142857142856,0.7378038490700852,0.4221106981580452,0.41856781075246235,0.6949168658841012,0.41800467617402987,0.5841201079422792,0.7005390077512887,0.4077067695571297,0.6879539284719772,0.7460803428604406,0.6876799042710335,0.8428371302010288,0.7004269427241969,0.4867402009780397,0.6882647241643647,0.41382842998007274,0.7256915003699517,0.83743153396536,0.7251010056132863,0.9075898358421114,0.9002001097801807,0.4153631440844151,0.6881553770616039,0.43677808951248853,0.4271558808961672,0.6912089767029177,0.5190524868412894,0.6876071626249984,0.47014139591750514,0.42031264883813174,0.41667832147505846,0.4261924990932462,0.6915750331459288,0.6876509374169015,0.5488355944797546,0.40860307075704116,0.3763654370285886,0.42464965351273243
2,0.3754814814814814,0.3754814814814814,0.3754814814814814,0.3754814814814814,0.7306953892668179,0.7306953892668179,0.7306953892668179,0.7306953892668179,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.3733333333333333,0.3733333333333333,0.3733333333333333,0.9316326530612244,0.9316326530612244,0.9316326530612244,0.6116666666666667,0.6116666666666667,0.6116666666666667,0.9357142857142856,0.9357142857142856,0.9357142857142856,0.736485224325622,0.42179801214487417,0.41823856807025545,0.6943025123335296,0.4176831580493054,0.5840370577933659,0.6999224720468467,0.4075902947262975,0.6873268837859808,0.7460050836332002,0.6870691547146592,0.8424703523525977,0.6998234672722485,0.4865056933790721,0.687629356435489,0.4135049134180784,0.7252442818427386,0.8370942521851494,0.7243500384412747,0.9074563726497672,0.9001289731585563,0.4150422970294584,0.6875244885397828,0.43648637279560554,0.4268512345030702,0.6906191141038831,0.51892354633218,0.6870016770155922,0.46994414374317195,0.4199825532187194,0.41635843955940843,0.4258693850048334,0.690932372984033,0.6870353961665643,0.5487949335437591,0.40822091712542563,0.37582969349554995,0.4243410978374498
3,0.3748888888888888,0.3748888888888888,0.3748888888888888,0.3748888888888888,0.7292063492063492,0.7292063492063492,0.7292063492063492,0.7292063492063492,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.3733333333333333,0.3733333333333333,0.3733333333333333,0.9316326530612244,0.9316326530612244,0.9316326530612244,0.6116666666666667,0.6116666666666667,0.6116666666666667,0.9357142857142856,0.9357142857142856,0.9357142857142856,0.7351665995811586,0.42148532613170336,0.41790932538804854,0.6936881587829575,0.4173616399245809,0.5839540076444524,0.6993059363424041,0.4074738198954655,0.686699839099984,0.74592982440596,0.6864584051582845,0.8421035745041666,0.6992199918202997,0.4862711857801054,0.6869939887066137,0.41318139685608446,0.7247970633155255,0.8367569704049385,0.7235990712692633,0.9073229094574212,0.9000578365369315,0.4147214499745012,0.6868936000179612,0.43619465607872254,0.4265465881099723,0.6900292515048494,0.5187946058230706,0.6863961914061856,0.46974689156883853,0.41965245759930747,0.41603855764375886,0.4255462709164206,0.6902897128221367,0.686419854916227,0.5487542726077635,0.407838763493811,0.37529394996251086,0.4240325421621671
4,0.37429629629629624,0.37429629629629624,0.37429629629629624,0.37429629629629624,0.7277173091458806,0.7277173091458806,0.7277173091458806,0.7277173091458806,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.3733333333333333,0.3733333333333333,0.3733333333333333,0.9316326530612244,0.9316326530612244,0.9316326530612244,0.6116666666666667,0.6116666666666667,0.6116666666666667,0.9357142857142856,0.9357142857142856,0.9357142857142856,0.7338479748366954,0.42117264011853256,0.41758008270584174,0.6930738052323855,0.41704012179985644,0.5838709574955393,0.6986894006379616,0.40735734506463306,0.6860727944139876,0.7458545651787201,0.6858476556019097,0.8417367966557353,0.6986165163683509,0.48603667818113827,0.6863586209777379,0.4128578802940901,0.724349844788312,0.8364196886247284,0.7228481040972516,0.9071894462650768,0.8999866999153067,0.41440060291954495,0.68626271149614,0.4359029393618391,0.4262419417168745,0.6894393889058152,0.5186656653139607,0.6857907057967794,0.4695496393945049,0.41932236197989514,0.41571867572810883,0.4252231568280078,0.6896470526602413,0.6858043136658898,0.548713611671768,0.40745660986219545,0.3747582064294722,0.42372398648688403
5,0.37370370370370365,0.37370370370370365,0.37370370370370365,0.37370370370370365,0.7262282690854119,0.7262282690854119,0.7262282690854119,0.7262282690854119,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.3733333333333333,0.3733333333333333,0.3733333333333333,0.9316326530612244,0.9316326530612244,0.9316326530612244,0.6116666666666667,0.6116666666666667,0.6116666666666667,0.9357142857142856,0.9357142857142856,0.9357142857142856,0.732529350092232,0.42085995410536176,0.41725084002363483,0.6924594516818134,0.41671860367513197,0.5837879073466256,0.6980728649335195,0.40724087023380084,0.6854457497279908,0.7457793059514797,0.685236906045535,0.8413700188073042,0.698013040916402,0.48580217058217157,0.6857232532488626,0.41253436373209573,0.7239026262610994,0.8360824068445176,0.72209713692524,0.9070559830727324,0.8999155632936823,0.41407975586458823,0.6856318229743189,0.4356112226449561,0.42593729532377705,0.6888495263067811,0.5185367248048514,0.6851852201873727,0.4693523872201715,0.4189922663604832,0.4153987938124588,0.42490004273959503,0.689004392498345,0.6851887724155525,0.5486729507357727,0.4070744562305808,0.37422246289643335,0.4234154308116018
6,0.37311111111111106,0.37311111111111106,0.37311111111111106,0.37311111111111106,0.7247392290249434,0.7247392290249434,0.7247392290249434,0.7247392290249434,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.3733333333333333,0.3733333333333333,0.3733333333333333,0.9316326530612244,0.9316326530612244,0.9316326530612244,0.6116666666666667,0.6116666666666667,0.6116666666666667,0.9357142857142856,0.9357142857142856,0.9357142857142856,0.7312107253477688,0.42054726809219095,0.41692159734142803,0.6918450981312418,0.4163970855504077,0.5837048571977125,0.6974563292290774,0.40712439540296863,0.6848187050419944,0.7457040467242397,0.6846261564891607,0.8410032409588731,0.6974095654644537,0.48556766298320486,0.6850878855199873,0.4122108471701018,0.7234554077338858,0.8357451250643069,0.7213461697532284,0.9069225198803875,0.8998444266720579,0.41375890880963195,0.6850009344524978,0.43531950592807267,0.4256326489306792,0.6882596637077474,0.518407784295742,0.6845797345779661,0.46915513504583783,0.41866217074107087,0.4150789118968088,0.42457692865118224,0.6883617323364487,0.6845732311652157,0.5486322897997774,0.4066923025989657,0.3736867193633945,0.42310687513631917
7,0.37251851851851847,0.37251851851851847,0.37251851851851847,0.37251851851851847,0.7232501889644747,0.7232501889644747,0.7232501889644747,0.7232501889644747,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.3733333333333333,0.3733333333333333,0.3733333333333333,0.9316326530612244,0.9316326530612244,0.9316326530612244,0.6116666666666667,0.6116666666666667,0.6116666666666667,0.9357142857142856,0.9357142857142856,0.9357142857142856,0.7298921006033053,0.42023458207902015,0.416592354659221,0.6912307445806698,0.416075567425683,0.5836218070487987,0.6968397935246349,0.4070079205721364,0.684191660355998,0.7456287874969991,0.6840154069327864,0.840636463110442,0.6968060900125048,0.4853331553842377,0.6844525177911107,0.4118873306081079,0.7230081892066728,0.8354078432840963,0.7205952025812166,0.9067890566880433,0.8997732900504335,0.41343806175467523,0.6843700459306766,0.4350277892111897,0.4253280025375818,0.6876698011087128,0.5182788437866321,0.6839742489685599,0.4689578828715044,0.41833207512165893,0.4147590299811592,0.42425381456276945,0.6877190721745533,0.6839576899148785,0.5485916288637819,0.4063101489673502,0.3731509758303556,0.4227983194610361
8,0.3719259259259259,0.3719259259259259,0.3719259259259259,0.3719259259259259,0.7217611489040061,0.7217611489040061,0.7217611489040061,0.7217611489040061,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.3733333333333333,0.3733333333333333,0.3733333333333333,0.9316326530612244,0.9316326530612244,0.9316326530612244,0.6116666666666667,0.6116666666666667,0.6116666666666667,0.9357142857142856,0.9357142857142856,0.9357142857142856,0.7285734758588424,0.41992189606584934,0.4162631119770143,0.6906163910300978,0.4157540493009588,0.5835387568998854,0.6962232578201923,0.406891445741304,0.6835646156700016,0.7455535282697587,0.6834046573764117,0.8402696852620105,0.6962026145605555,0.485098647785271,0.683817150062235,0.4115638140461131,0.7225609706794597,0.835070561503886,0.7198442354092054,0.9066555934956985,0.8997021534288087,0.4131172146997185,0.6837391574088555,0.4347360724943067,0.4250233561444844,0.6870799385096791,0.5181499032775227,0.6833687633591532,0.4687606306971708,0.41800197950224655,0.4144391480655092,0.42393070047435666,0.687076412012657,0.6833421486645412,0.5485509679277863,0.40592799533573554,0.37261523229731675,0.42248976378575387
9,0.3713333333333333,0.3713333333333333,0.3713333333333333,0.3713333333333333,0.7202721088435374,0.7202721088435374,0.7202721088435374,0.7202721088435374,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.5833333333333334,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.7397959183673469,0.3733333333333333,0.3733333333333333,0.3733333333333333,0.9316326530612244,0.9316326530612244,0.9316326530612244,0.6116666666666667,0.6116666666666667,0.6116666666666667,0.9357142857142856,0.9357142857142856,0.9357142857142856,0.7272548511143789,0.4196092100526783,0.4159338692948075,0.6900020374795262,0.4154325311762341,0.5834557067509719,0.6956067221157503,0.406774970910472,0.6829375709840052,0.7454782690425181,0.6827939078200373,0.8399029074135794,0.6955991391086067,0.48486414018630386,0.6831817823333592,0.41124029748411917,0.7221137521522462,0.8347332797236753,0.7190932682371933,0.9065221303033529,0.8996310168071843,0.4127963676447618,0.6831082688870339,0.4344443557774237,0.42471870975138654,0.6864900759106449,0.5180209627684134,0.6827632777497465,0.46856337852283736,0.41767188388283416,0.41411926614985917,0.4236075863859443,0.6864337518507612,0.682726607414204,0.5485103069917908,0.40554584170412,0.3720794887642779,0.4221812081104712
